time_ms,Cts_diff,off_cts_norm,on_cts_norm,off_lsr_pwr_V,on_lsr_pwr_V
3734325359024.0,0.0,0.0,0.0,51.5,60.142857142857146
3734325359124.0,0.0,0.0,0.0,61.5,61.857142857142854
3734325359224.0,0.0,0.0,0.0,59.0,57.57142857142857
3734325359324.0,0.0,0.0,0.0,59.0,57.142857142857146
3734325359424.0,0.0,0.0,0.0,57.5,59.142857142857146
3734325359524.0,0.0,0.0,0.0,63.5,59.285714285714285
3734325359624.0,0.0,0.0,0.0,64.5,61.142857142857146
3734325359724.0,0.0,0.0,0.0,63.0,63.857142857142854
3734325359824.0,0.0,0.0,0.0,57.0,59.42857142857143
3734325359924.0,0.0,0.0,0.0,61.0,59.857142857142854
3734325360024.0,0.0,0.0,0.0,56.5,59.42857142857143
3734325360124.0,0.0,0.0,0.0,53.0,56.42857142857143
3734325360224.0,0.0,0.0,0.0,69.0,57.57142857142857
3734325360324.0,0.0,0.0,0.0,60.5,62.0
3734325360424.0,0.0,0.0,0.0,54.5,59.714285714285715
3734325360524.0,0.0,0.0,0.0,52.0,56.857142857142854
3734325360624.0,0.0,0.0,0.0,58.5,61.42857142857143
3734325360724.0,0.0,0.0,0.0,55.0,57.57142857142857
3734325360824.0,0.0,0.0,0.0,55.0,58.0
3734325360924.0,0.0,0.0,0.0,51.0,58.0
3734325361024.0,0.0,0.0,0.0,62.5,57.285714285714285
3734325361124.0,0.0,0.0,0.0,57.0,57.142857142857146
3734325361224.0,0.0,0.0,0.0,63.5,54.57142857142857
3734325361324.0,0.0,0.0,0.0,59.0,59.142857142857146
3734325361424.0,0.0,0.0,0.0,60.5,57.285714285714285
3734325361524.0,0.0,0.0,0.0,58.0,56.42857142857143
3734325361624.0,0.0,0.0,0.0,56.0,55.42857142857143
3734325361724.0,0.0,0.0,0.0,56.0,56.714285714285715
3734325361824.0,0.0,0.0,0.0,60.5,58.142857142857146
3734325361924.0,0.0,0.0,0.0,57.0,58.57142857142857
3734325362024.0,0.0,0.0,0.0,63.0,58.857142857142854
3734325362124.0,0.0,0.0,0.0,56.0,57.42857142857143
3734325362224.0,0.0,0.0,0.0,52.5,54.714285714285715
3734325362324.0,0.0,0.0,0.0,52.0,58.285714285714285
3734325362424.0,0.0,0.0,0.0,56.5,58.57142857142857
3734325362524.0,0.0,0.0,0.0,59.5,55.857142857142854
3734325362624.0,0.0,0.0,0.0,62.0,60.857142857142854
3734325362724.0,0.0,0.0,0.0,58.5,57.285714285714285
3734325362824.0,0.0,0.0,0.0,53.0,54.42857142857143
3734325362924.0,0.0,0.0,0.0,59.0,58.0
3734325363024.0,0.0,0.0,0.0,55.5,58.142857142857146
3734325363124.0,0.0,0.0,0.0,58.0,57.857142857142854
3734325363224.0,0.0,0.0,0.0,65.5,55.714285714285715
3734325363324.0,0.0,0.0,0.0,63.0,54.714285714285715
3734325363424.0,0.0,0.0,0.0,52.0,56.714285714285715
3734325363524.0,0.0,0.0,0.0,59.0,56.0
3734325363624.0,0.0,0.0,0.0,56.0,55.0
3734325363724.0,0.0,0.0,0.0,49.0,51.285714285714285
3734325363824.0,0.0,0.0,0.0,54.0,57.285714285714285
3734325363924.0,0.0,0.0,0.0,62.0,53.857142857142854
3734325364024.0,0.0,0.0,0.0,51.5,57.142857142857146
3734325364124.0,0.0,0.0,0.0,55.0,53.714285714285715
3734325364224.0,0.0,0.0,0.0,61.5,54.714285714285715
3734325364324.0,0.0,0.0,0.0,62.0,55.0
3734325364424.0,0.0,0.0,0.0,52.5,57.285714285714285
3734325364524.0,0.0,0.0,0.0,55.0,58.0
3734325364624.0,0.0,0.0,0.0,66.0,56.285714285714285
3734325364724.0,0.0,0.0,0.0,59.0,56.0
3734325364824.0,0.0,0.0,0.0,54.0,53.57142857142857
3734325364924.0,0.0,0.0,0.0,55.0,55.857142857142854
3734325365024.0,0.0,0.0,0.0,53.5,55.57142857142857
3734325365124.0,0.0,0.0,0.0,52.0,59.714285714285715
3734325365224.0,0.0,0.0,0.0,53.0,52.42857142857143
3734325365324.0,0.0,0.0,0.0,55.5,54.0
3734325365424.0,0.0,0.0,0.0,58.0,56.57142857142857
3734325365524.0,0.0,0.0,0.0,57.0,59.57142857142857
3734325365624.0,0.0,0.0,0.0,61.0,54.857142857142854
3734325365724.0,0.0,0.0,0.0,55.0,56.857142857142854
3734325365824.0,0.0,0.0,0.0,52.0,56.857142857142854
3734325365924.0,0.0,0.0,0.0,55.0,57.57142857142857
3734325366024.0,0.0,0.0,0.0,61.0,56.57142857142857
3734325366124.0,0.0,0.0,0.0,55.5,57.142857142857146
3734325366224.0,0.0,0.0,0.0,57.0,56.142857142857146
3734325366324.0,0.0,0.0,0.0,54.0,56.57142857142857
3734325366424.0,0.0,0.0,0.0,60.5,55.714285714285715
3734325366524.0,0.0,0.0,0.0,60.0,55.0
3734325366624.0,0.0,0.0,0.0,60.5,61.285714285714285
3734325366724.0,0.0,0.0,0.0,59.0,55.857142857142854
3734325366824.0,0.0,0.0,0.0,63.0,56.0
3734325366924.0,0.0,0.0,0.0,66.0,59.42857142857143
3734325367024.0,0.0,0.0,0.0,52.0,57.42857142857143
3734325367124.0,0.0,0.0,0.0,55.5,56.285714285714285
3734325367224.0,0.0,0.0,0.0,49.0,50.857142857142854
3734325367324.0,0.0,0.0,0.0,56.0,53.42857142857143
3734325367424.0,0.0,0.0,0.0,56.0,59.42857142857143
3734325367524.0,0.0,0.0,0.0,54.5,58.285714285714285
3734325367624.0,0.0,0.0,0.0,45.5,56.714285714285715
3734325367724.0,0.0,0.0,0.0,61.5,51.142857142857146
3734325367824.0,0.0,0.0,0.0,58.0,54.57142857142857
3734325367924.0,0.0,0.0,0.0,56.5,58.142857142857146
3734325368024.0,0.0,0.0,0.0,52.0,56.42857142857143
3734325368124.0,0.0,0.0,0.0,56.5,56.0
3734325368224.0,0.0,0.0,0.0,63.0,58.0
3734325368324.0,0.0,0.0,0.0,57.5,58.42857142857143
3734325368424.0,0.0,0.0,0.0,56.5,56.142857142857146
3734325368524.0,0.0,0.0,0.0,54.5,59.42857142857143
3734325368624.0,0.0,0.0,0.0,58.5,57.57142857142857
3734325368724.0,0.0,0.0,0.0,61.0,57.714285714285715
3734325368824.0,0.0,0.0,0.0,58.0,59.285714285714285
3734325368924.0,0.0,0.0,0.0,64.5,56.42857142857143
3734325369024.0,0.0,0.0,0.0,55.0,57.285714285714285
3734325369124.0,0.0,0.0,0.0,56.5,59.857142857142854
3734325369224.0,0.0,0.0,0.0,60.5,55.57142857142857
3734325369324.0,0.0,0.0,0.0,56.0,56.285714285714285
3734325369424.0,0.0,0.0,0.0,54.5,52.285714285714285
3734325369524.0,0.0,0.0,0.0,58.5,52.714285714285715
3734325369624.0,0.0,0.0,0.0,63.5,56.142857142857146
3734325369724.0,0.0,0.0,0.0,59.0,53.0
3734325369824.0,0.0,0.0,0.0,58.5,58.42857142857143
3734325369924.0,0.0,0.0,0.0,53.0,58.42857142857143
3734325370024.0,0.0,0.0,0.0,59.5,59.857142857142854
3734325370124.0,0.0,0.0,0.0,57.5,58.0
3734325370224.0,0.0,0.0,0.0,58.0,60.0
3734325370324.0,0.0,0.0,0.0,53.0,57.285714285714285
3734325370424.0,0.0,0.0,0.0,55.0,56.285714285714285
3734325370524.0,0.0,0.0,0.0,54.5,57.57142857142857
3734325370624.0,0.0,0.0,0.0,59.0,58.42857142857143
3734325370724.0,0.0,0.0,0.0,55.5,56.0
3734325370824.0,0.0,0.0,0.0,51.0,55.142857142857146
3734325370924.0,0.0,0.0,0.0,55.0,57.285714285714285
3734325371024.0,0.0,0.0,0.0,61.5,57.857142857142854
3734325371124.0,0.0,0.0,0.0,57.0,56.142857142857146
3734325371224.0,0.0,0.0,0.0,59.0,61.42857142857143
3734325371324.0,0.0,0.0,0.0,57.0,58.142857142857146
3734325371424.0,0.0,0.0,0.0,57.5,58.142857142857146
3734325371524.0,0.0,0.0,0.0,58.0,54.142857142857146
3734325371624.0,0.0,0.0,0.0,55.0,57.142857142857146
3734325371724.0,0.0,0.0,0.0,57.5,55.57142857142857
3734325371824.0,0.0,0.0,0.0,52.0,56.857142857142854
3734325371924.0,0.0,0.0,0.0,63.0,52.714285714285715
3734325372024.0,0.0,0.0,0.0,60.5,57.0
3734325372124.0,0.0,0.0,0.0,53.0,58.0
3734325372224.0,0.0,0.0,0.0,59.5,57.857142857142854
3734325372324.0,0.0,0.0,0.0,54.5,56.285714285714285
3734325372424.0,0.0,0.0,0.0,57.5,57.42857142857143
3734325372524.0,0.0,0.0,0.0,59.0,59.285714285714285
3734325372624.0,0.0,0.0,0.0,60.0,60.57142857142857
3734325372724.0,0.0,0.0,0.0,54.5,56.857142857142854
3734325372824.0,0.0,0.0,0.0,59.5,58.857142857142854
3734325372924.0,0.0,0.0,0.0,58.5,55.42857142857143
3734325373024.0,0.0,0.0,0.0,57.5,56.42857142857143
3734325373124.0,0.0,0.0,0.0,55.5,57.42857142857143
3734325373224.0,0.0,0.0,0.0,59.5,56.57142857142857
3734325373324.0,0.0,0.0,0.0,59.0,54.57142857142857
3734325373424.0,0.0,0.0,0.0,54.5,54.57142857142857
3734325373524.0,0.0,0.0,0.0,57.5,57.714285714285715
3734325373624.0,0.0,0.0,0.0,55.5,57.0
3734325373724.0,0.0,0.0,0.0,63.0,54.142857142857146
3734325373824.0,0.0,0.0,0.0,52.5,59.0
3734325373924.0,0.0,0.0,0.0,57.5,55.0
3734325374024.0,0.0,0.0,0.0,58.0,51.57142857142857
3734325374124.0,0.0,0.0,0.0,59.0,57.42857142857143
3734325374224.0,0.0,0.0,0.0,50.0,55.857142857142854
3734325374324.0,0.0,0.0,0.0,59.5,58.42857142857143
3734325374424.0,0.0,0.0,0.0,59.0,56.714285714285715
3734325374524.0,0.0,0.0,0.0,53.5,56.285714285714285
3734325374624.0,0.0,0.0,0.0,56.0,51.857142857142854
3734325374724.0,0.0,0.0,0.0,60.0,52.57142857142857
3734325374824.0,0.0,0.0,0.0,55.5,58.42857142857143
3734325374924.0,0.0,0.0,0.0,61.0,54.857142857142854
3734325375024.0,0.0,0.0,0.0,54.5,55.42857142857143
3734325375124.0,0.0,0.0,0.0,52.0,58.57142857142857
3734325375224.0,0.0,0.0,0.0,60.5,54.714285714285715
3734325375324.0,0.0,0.0,0.0,61.5,59.42857142857143
3734325375424.0,0.0,0.0,0.0,59.5,59.142857142857146
3734325375524.0,0.0,0.0,0.0,54.0,56.142857142857146
3734325375624.0,0.0,0.0,0.0,56.0,57.57142857142857
3734325375724.0,0.0,0.0,0.0,57.5,57.42857142857143
3734325375824.0,0.0,0.0,0.0,53.5,59.285714285714285
3734325375924.0,0.0,0.0,0.0,52.5,54.42857142857143
3734325376024.0,0.0,0.0,0.0,56.5,53.857142857142854
3734325376124.0,0.0,0.0,0.0,57.0,58.285714285714285
3734325376224.0,0.0,0.0,0.0,52.5,55.0
3734325376324.0,0.0,0.0,0.0,54.5,56.857142857142854
3734325376424.0,0.0,0.0,0.0,52.5,58.714285714285715
3734325376524.0,0.0,0.0,0.0,59.0,53.857142857142854
3734325376624.0,0.0,0.0,0.0,53.0,53.857142857142854
3734325376724.0,0.0,0.0,0.0,58.5,59.142857142857146
3734325376824.0,0.0,0.0,0.0,59.5,59.0
3734325376924.0,0.0,0.0,0.0,55.0,56.142857142857146
3734325377024.0,0.0,0.0,0.0,58.5,56.57142857142857
3734325377124.0,0.0,0.0,0.0,57.0,57.285714285714285
3734325377224.0,0.0,0.0,0.0,56.5,54.857142857142854
3734325377324.0,0.0,0.0,0.0,59.5,54.142857142857146
3734325377424.0,0.0,0.0,0.0,51.0,54.714285714285715
3734325377524.0,0.0,0.0,0.0,52.0,58.857142857142854
3734325377624.0,0.0,0.0,0.0,60.5,57.285714285714285
3734325377724.0,0.0,0.0,0.0,59.0,56.285714285714285
3734325377824.0,0.0,0.0,0.0,51.5,58.42857142857143
3734325377924.0,0.0,0.0,0.0,56.0,54.714285714285715
3734325378024.0,0.0,0.0,0.0,55.5,56.0
3734325378124.0,0.0,0.0,0.0,56.5,60.0
3734325378224.0,0.0,0.0,0.0,56.0,54.57142857142857
3734325378324.0,0.0,0.0,0.0,56.0,58.714285714285715
3734325378424.0,0.0,0.0,0.0,51.0,56.285714285714285
3734325378524.0,0.0,0.0,0.0,59.0,57.142857142857146
3734325378624.0,0.0,0.0,0.0,54.0,55.0
3734325378724.0,0.0,0.0,0.0,60.5,58.714285714285715
3734325378824.0,0.0,0.0,0.0,53.0,55.285714285714285
3734325378924.0,0.0,0.0,0.0,56.0,60.57142857142857
3734325379024.0,0.0,0.0,0.0,53.0,58.714285714285715
3734325379124.0,0.0,0.0,0.0,60.0,56.285714285714285
3734325379224.0,0.0,0.0,0.0,59.0,55.285714285714285
3734325379324.0,0.0,0.0,0.0,56.5,57.857142857142854
3734325379424.0,0.0,0.0,0.0,59.0,59.285714285714285
3734325379524.0,0.0,0.0,0.0,61.5,58.857142857142854
3734325379624.0,0.0,0.0,0.0,58.0,57.714285714285715
3734325379724.0,0.0,0.0,0.0,53.0,57.857142857142854
3734325379824.0,0.0,0.0,0.0,53.0,59.857142857142854
3734325379924.0,0.0,0.0,0.0,59.5,59.57142857142857
3734325380024.0,0.0,0.0,0.0,59.0,59.714285714285715
3734325380124.0,0.0,0.0,0.0,61.0,59.714285714285715
3734325380224.0,0.0,0.0,0.0,58.0,56.57142857142857
3734325380324.0,0.0,0.0,0.0,53.5,60.0
3734325380424.0,0.0,0.0,0.0,59.0,55.42857142857143
3734325380524.0,0.0,0.0,0.0,56.5,58.857142857142854
3734325380624.0,0.0,0.0,0.0,54.5,56.714285714285715
3734325380724.0,0.0,0.0,0.0,49.5,55.857142857142854
3734325380824.0,0.0,0.0,0.0,59.5,59.285714285714285
3734325380924.0,0.0,0.0,0.0,60.0,57.142857142857146
3734325381024.0,0.0,0.0,0.0,53.5,58.142857142857146
3734325381124.0,0.0,0.0,0.0,63.5,57.57142857142857
3734325381224.0,0.0,0.0,0.0,66.0,56.857142857142854
3734325381324.0,0.0,0.0,0.0,56.5,59.0
3734325381424.0,0.0,0.0,0.0,57.5,57.42857142857143
3734325381524.0,0.0,0.0,0.0,57.5,55.714285714285715
3734325381624.0,0.0,0.0,0.0,57.5,58.714285714285715
3734325381724.0,0.0,0.0,0.0,61.0,57.714285714285715
3734325381824.0,0.0,0.0,0.0,59.5,57.142857142857146
3734325381924.0,0.0,0.0,0.0,62.5,60.57142857142857
3734325382024.0,0.0,0.0,0.0,57.5,58.0
3734325382124.0,0.0,0.0,0.0,59.0,58.0
3734325382224.0,0.0,0.0,0.0,54.0,59.0
3734325382324.0,0.0,0.0,0.0,65.0,60.42857142857143
3734325382424.0,0.0,0.0,0.0,59.5,60.857142857142854
3734325382524.0,0.0,0.0,0.0,59.0,59.0
3734325382624.0,0.0,0.0,0.0,58.5,58.285714285714285
3734325382724.0,0.0,0.0,0.0,58.5,63.285714285714285
3734325382824.0,0.0,0.0,0.0,57.5,61.0
3734325382924.0,0.0,0.0,0.0,60.0,59.142857142857146
3734325383024.0,0.0,0.0,0.0,57.5,63.285714285714285
3734325383124.0,0.0,0.0,0.0,60.5,57.285714285714285
3734325383224.0,0.0,0.0,0.0,57.0,56.57142857142857
3734325383324.0,0.0,0.0,0.0,63.5,57.57142857142857
3734325383424.0,0.0,0.0,0.0,58.5,59.0
3734325383524.0,0.0,0.0,0.0,65.0,57.714285714285715
3734325383624.0,0.0,0.0,0.0,55.0,59.142857142857146
3734325383724.0,0.0,0.0,0.0,54.5,59.285714285714285
3734325383824.0,0.0,0.0,0.0,56.0,58.285714285714285
3734325383924.0,0.0,0.0,0.0,58.5,55.42857142857143
3734325384024.0,0.0,0.0,0.0,57.0,58.0
3734325384124.0,0.0,0.0,0.0,58.0,57.42857142857143
3734325384224.0,0.0,0.0,0.0,60.5,55.285714285714285
3734325384324.0,0.0,0.0,0.0,53.5,57.0
3734325384424.0,0.0,0.0,0.0,56.0,61.142857142857146
3734325384524.0,0.0,0.0,0.0,65.5,58.285714285714285
3734325384624.0,0.0,0.0,0.0,58.5,59.714285714285715
3734325384724.0,0.0,0.0,0.0,55.5,60.42857142857143
3734325384824.0,0.0,0.0,0.0,55.5,59.857142857142854
3734325384924.0,0.0,0.0,0.0,54.0,58.57142857142857
3734325385024.0,0.0,0.0,0.0,57.0,57.285714285714285
3734325385124.0,0.0,0.0,0.0,70.0,62.142857142857146
3734325385224.0,0.0,0.0,0.0,56.5,58.714285714285715
3734325385324.0,0.0,0.0,0.0,53.0,57.857142857142854
3734325385424.0,0.0,0.0,0.0,61.0,58.0
3734325385524.0,0.0,0.0,0.0,58.5,55.857142857142854
3734325385624.0,0.0,0.0,0.0,62.5,59.42857142857143
3734325385724.0,0.0,0.0,0.0,55.0,55.142857142857146
3734325385824.0,0.0,0.0,0.0,60.0,60.0
3734325385924.0,0.0,0.0,0.0,64.0,56.714285714285715
3734325386024.0,0.0,0.0,0.0,53.5,56.42857142857143
3734325386124.0,0.0,0.0,0.0,55.5,58.714285714285715
3734325386224.0,0.0,0.0,0.0,57.0,59.142857142857146
3734325386324.0,0.0,0.0,0.0,60.5,58.42857142857143
3734325386424.0,0.0,0.0,0.0,58.0,59.57142857142857
3734325386524.0,0.0,0.0,0.0,56.5,58.857142857142854
3734325386624.0,0.0,0.0,0.0,58.0,58.142857142857146
3734325386724.0,0.0,0.0,0.0,61.0,56.285714285714285
3734325386824.0,0.0,0.0,0.0,55.0,55.857142857142854
3734325386924.0,0.0,0.0,0.0,51.5,57.857142857142854
3734325387024.0,0.0,0.0,0.0,58.0,57.857142857142854
3734325387124.0,0.0,0.0,0.0,54.0,60.0
3734325387224.0,0.0,0.0,0.0,50.0,55.285714285714285
3734325387324.0,0.0,0.0,0.0,56.5,54.142857142857146
3734325387424.0,0.0,0.0,0.0,55.5,55.285714285714285
3734325387524.0,0.0,0.0,0.0,58.5,55.0
3734325387624.0,0.0,0.0,0.0,60.0,57.0
3734325387724.0,0.0,0.0,0.0,54.5,54.57142857142857
3734325387824.0,0.0,0.0,0.0,61.0,57.42857142857143
3734325387924.0,0.0,0.0,0.0,54.0,57.285714285714285
3734325388024.0,0.0,0.0,0.0,53.0,53.714285714285715
3734325388124.0,0.0,0.0,0.0,49.5,51.0
3734325388224.0,0.0,0.0,0.0,58.5,57.42857142857143
3734325388324.0,0.0,0.0,0.0,60.0,54.42857142857143
3734325388424.0,0.0,0.0,0.0,57.0,60.0
3734325388524.0,0.0,0.0,0.0,54.5,57.285714285714285
3734325388624.0,0.0,0.0,0.0,61.0,57.42857142857143
3734325388724.0,0.0,0.0,0.0,56.0,56.714285714285715
3734325388824.0,0.0,0.0,0.0,56.0,56.0
3734325388924.0,0.0,0.0,0.0,61.5,58.57142857142857
3734325389024.0,0.0,0.0,0.0,60.0,60.857142857142854
3734325389124.0,0.0,0.0,0.0,59.0,58.714285714285715
3734325389224.0,0.0,0.0,0.0,50.0,62.0
3734325389324.0,0.0,0.0,0.0,60.5,57.57142857142857
3734325389424.0,0.0,0.0,0.0,57.5,59.0
3734325389524.0,0.0,0.0,0.0,59.5,58.57142857142857
3734325389624.0,0.0,0.0,0.0,61.5,59.285714285714285
3734325389724.0,0.0,0.0,0.0,53.0,58.714285714285715
3734325389824.0,0.0,0.0,0.0,64.5,56.714285714285715
3734325389924.0,0.0,0.0,0.0,54.0,58.142857142857146
3734325390024.0,0.0,0.0,0.0,56.0,59.857142857142854
3734325390124.0,0.0,0.0,0.0,55.5,54.285714285714285
3734325390224.0,0.0,0.0,0.0,63.0,60.285714285714285
3734325390324.0,0.0,0.0,0.0,61.0,59.857142857142854
3734325390424.0,0.0,0.0,0.0,55.0,62.57142857142857
3734325390524.0,0.0,0.0,0.0,59.5,58.42857142857143
3734325390624.0,0.0,0.0,0.0,52.0,58.42857142857143
3734325390724.0,0.0,0.0,0.0,59.0,58.714285714285715
3734325390824.0,0.0,0.0,0.0,56.5,54.714285714285715
3734325390924.0,0.0,0.0,0.0,52.5,60.42857142857143
3734325391024.0,0.0,0.0,0.0,56.5,56.0
3734325391124.0,0.0,0.0,0.0,55.0,58.0
3734325391224.0,0.0,0.0,0.0,61.5,55.42857142857143
3734325391324.0,0.0,0.0,0.0,57.5,58.0
3734325391424.0,0.0,0.0,0.0,57.5,54.57142857142857
3734325391524.0,0.0,0.0,0.0,56.0,52.857142857142854
3734325391624.0,0.0,0.0,0.0,59.0,56.0
3734325391724.0,0.0,0.0,0.0,54.0,54.57142857142857
3734325391824.0,0.0,0.0,0.0,55.0,59.42857142857143
3734325391924.0,0.0,0.0,0.0,55.5,51.42857142857143
3734325392024.0,0.0,0.0,0.0,60.0,57.57142857142857
3734325392124.0,0.0,0.0,0.0,55.5,53.142857142857146
3734325392224.0,0.0,0.0,0.0,48.5,54.0
3734325392324.0,0.0,0.0,0.0,57.0,54.857142857142854
3734325392424.0,0.0,0.0,0.0,55.5,57.714285714285715
3734325392524.0,0.0,0.0,0.0,55.0,55.714285714285715
3734325392624.0,0.0,0.0,0.0,48.0,56.285714285714285
3734325392724.0,0.0,0.0,0.0,57.0,57.285714285714285
3734325392824.0,0.0,0.0,0.0,64.0,58.142857142857146
3734325392924.0,0.0,0.0,0.0,56.0,56.42857142857143
3734325393024.0,0.0,0.0,0.0,55.0,55.142857142857146
3734325393124.0,0.0,0.0,0.0,51.0,55.714285714285715
3734325393224.0,0.0,0.0,0.0,51.0,56.42857142857143
3734325393324.0,0.0,0.0,0.0,58.0,55.57142857142857
3734325393424.0,0.0,0.0,0.0,48.5,59.285714285714285
3734325393524.0,0.0,0.0,0.0,58.5,51.142857142857146
3734325393624.0,0.0,0.0,0.0,60.0,57.285714285714285
3734325393724.0,0.0,0.0,0.0,49.5,59.142857142857146
3734325393824.0,0.0,0.0,0.0,52.5,56.714285714285715
3734325393924.0,0.0,0.0,0.0,59.0,53.285714285714285
3734325394024.0,0.0,0.0,0.0,54.0,52.142857142857146
3734325394124.0,0.0,0.0,0.0,55.5,54.285714285714285
3734325394224.0,0.0,0.0,0.0,59.5,56.42857142857143
3734325394324.0,0.0,0.0,0.0,60.0,62.285714285714285
3734325394424.0,0.0,0.0,0.0,54.0,56.285714285714285
3734325394524.0,0.0,0.0,0.0,58.5,51.857142857142854
3734325394624.0,0.0,0.0,0.0,51.0,56.714285714285715
3734325394724.0,0.0,0.0,0.0,58.5,58.714285714285715
3734325394824.0,0.0,0.0,0.0,54.0,56.714285714285715
3734325394924.0,0.0,0.0,0.0,51.5,56.57142857142857
3734325395024.0,0.0,0.0,0.0,59.0,54.714285714285715
3734325395124.0,0.0,0.0,0.0,51.0,54.714285714285715
3734325395224.0,0.0,0.0,0.0,59.0,59.142857142857146
3734325395324.0,0.0,0.0,0.0,56.0,56.57142857142857
3734325395424.0,0.0,0.0,0.0,55.5,56.142857142857146
3734325395524.0,0.0,0.0,0.0,58.5,54.285714285714285
3734325395624.0,0.0,0.0,0.0,54.5,51.857142857142854
3734325395724.0,0.0,0.0,0.0,55.0,58.42857142857143
3734325395824.0,0.0,0.0,0.0,46.0,56.857142857142854
3734325395924.0,0.0,0.0,0.0,58.0,57.0
3734325396024.0,-53672.96747057608,0.0,-536.7296747057608,63.0,56.142857142857146
3734325396124.0,0.0,0.0,0.0,52.5,58.285714285714285
